string_protein_id,node_idx
9606.ENSP00000364912,8417
9606.ENSP00000267163,8418
9606.ENSP00000259951,8419
9606.ENSP00000215957,8420
9606.ENSP00000346964,8421
9606.ENSP00000367214,8422
9606.ENSP00000377416,8423
9606.ENSP00000368253,8424
9606.ENSP00000311648,8425
9606.ENSP00000286364,8426
9606.ENSP00000226730,8427
9606.ENSP00000263549,8428
9606.ENSP00000378399,8429
9606.ENSP00000302478,8430
9606.ENSP00000367664,8431
9606.ENSP00000481554,8432
9606.ENSP00000334958,8433
9606.ENSP00000328277,8434
9606.ENSP00000496564,8435
9606.ENSP00000363746,8436
9606.ENSP00000495274,8437
9606.ENSP00000444743,8438
9606.ENSP00000356155,8439
9606.ENSP00000362935,8440
9606.ENSP00000258168,8441
9606.ENSP00000479216,8442
9606.ENSP00000295755,8443
9606.ENSP00000379372,8444
9606.ENSP00000342681,8445
9606.ENSP00000362092,8446
9606.ENSP00000405899,8447
9606.ENSP00000370984,8448
9606.ENSP00000489829,8449
9606.ENSP00000219400,8450
9606.ENSP00000279206,8451
9606.ENSP00000460380,8452
9606.ENSP00000337432,8453
9606.ENSP00000352039,8454
9606.ENSP00000379267,8455
9606.ENSP00000274695,8456
9606.ENSP00000307701,8457
9606.ENSP00000497160,8458
9606.ENSP00000420076,8459
9606.ENSP00000301408,8460
9606.ENSP00000489311,8461
9606.ENSP00000266735,8462
9606.ENSP00000351137,8463
9606.ENSP00000339692,8464
9606.ENSP00000265081,8465
9606.ENSP00000258874,8466
9606.ENSP00000397679,8467
9606.ENSP00000268766,8468
9606.ENSP00000013070,8469
9606.ENSP00000349208,8470
9606.ENSP00000396915,8471
9606.ENSP00000455442,8472
9606.ENSP00000313309,8473
9606.ENSP00000267803,8474
9606.ENSP00000315659,8475
9606.ENSP00000396052,8476
9606.ENSP00000275815,8477
9606.ENSP00000495481,8478
9606.ENSP00000313603,8479
9606.ENSP00000327440,8480
9606.ENSP00000334003,8481
9606.ENSP00000261839,8482
9606.ENSP00000478561,8483
9606.ENSP00000287907,8484
9606.ENSP00000218548,8485
9606.ENSP00000479762,8486
9606.ENSP00000369574,8487
9606.ENSP00000346464,8488
9606.ENSP00000316674,8489
9606.ENSP00000228641,8490
9606.ENSP00000487772,8491
9606.ENSP00000268122,8492
9606.ENSP00000359911,8493
9606.ENSP00000364860,8494
9606.ENSP00000309141,8495
9606.ENSP00000299705,8496
9606.ENSP00000274547,8497
9606.ENSP00000385080,8498
9606.ENSP00000352272,8499
9606.ENSP00000338533,8500
9606.ENSP00000380061,8501
9606.ENSP00000383023,8502
9606.ENSP00000341483,8503
9606.ENSP00000351575,8504
9606.ENSP00000356785,8505
9606.ENSP00000364839,8506
9606.ENSP00000357986,8507
9606.ENSP00000221455,8508
9606.ENSP00000305731,8509
9606.ENSP00000365730,8510
9606.ENSP00000354874,8511
9606.ENSP00000331577,8512
9606.ENSP00000267569,8513
9606.ENSP00000258654,8514
9606.ENSP00000356811,8515
9606.ENSP00000399982,8516
9606.ENSP00000292574,8517
9606.ENSP00000232501,8518
9606.ENSP00000313983,8519
9606.ENSP00000365130,8520
9606.ENSP00000265097,8521
9606.ENSP00000280684,8522
9606.ENSP00000262375,8523
9606.ENSP00000264162,8524
9606.ENSP00000286732,8525
9606.ENSP00000294742,8526
9606.ENSP00000382204,8527
9606.ENSP00000373066,8528
9606.ENSP00000365080,8529
9606.ENSP00000497290,8530
9606.ENSP00000430690,8531
9606.ENSP00000301015,8532
9606.ENSP00000466477,8533
9606.ENSP00000256538,8534
9606.ENSP00000483549,8535
9606.ENSP00000359552,8536
9606.ENSP00000407763,8537
9606.ENSP00000346643,8538
9606.ENSP00000374359,8539
9606.ENSP00000350256,8540
9606.ENSP00000265560,8541
9606.ENSP00000357494,8542
9606.ENSP00000406293,8543
9606.ENSP00000378958,8544
9606.ENSP00000357123,8545
9606.ENSP00000381968,8546
9606.ENSP00000431049,8547
9606.ENSP00000379644,8548
9606.ENSP00000368589,8549
9606.ENSP00000481038,8550
9606.ENSP00000494896,8551
9606.ENSP00000311747,8552
9606.ENSP00000474071,8553
9606.ENSP00000423463,8554
9606.ENSP00000241256,8555
9606.ENSP00000379226,8556
9606.ENSP00000371607,8557
9606.ENSP00000360922,8558
9606.ENSP00000290913,8559
9606.ENSP00000415836,8560
9606.ENSP00000356310,8561
9606.ENSP00000482457,8562
9606.ENSP00000274643,8563
9606.ENSP00000493014,8564
9606.ENSP00000296682,8565
9606.ENSP00000482306,8566
9606.ENSP00000251038,8567
9606.ENSP00000337500,8568
9606.ENSP00000242592,8569
9606.ENSP00000493005,8570
9606.ENSP00000481152,8571
9606.ENSP00000494352,8572
9606.ENSP00000420270,8573
9606.ENSP00000385808,8574
9606.ENSP00000351682,8575
9606.ENSP00000375482,8576
9606.ENSP00000377668,8577
9606.ENSP00000266679,8578
9606.ENSP00000349577,8579
9606.ENSP00000284601,8580
9606.ENSP00000379098,8581
9606.ENSP00000462980,8582
9606.ENSP00000483757,8583
9606.ENSP00000297157,8584
9606.ENSP00000330074,8585
9606.ENSP00000267889,8586
9606.ENSP00000372169,8587
9606.ENSP00000363654,8588
9606.ENSP00000428612,8589
9606.ENSP00000361512,8590
9606.ENSP00000270776,8591
9606.ENSP00000377055,8592
9606.ENSP00000370479,8593
9606.ENSP00000342680,8594
9606.ENSP00000347626,8595
9606.ENSP00000332750,8596
9606.ENSP00000450873,8597
9606.ENSP00000265403,8598
9606.ENSP00000496166,8599
9606.ENSP00000356967,8600
9606.ENSP00000359339,8601
9606.ENSP00000385616,8602
9606.ENSP00000256707,8603
9606.ENSP00000225929,8604
9606.ENSP00000349428,8605
9606.ENSP00000359682,8606
9606.ENSP00000408288,8607
9606.ENSP00000371328,8608
9606.ENSP00000348714,8609
9606.ENSP00000320821,8610
9606.ENSP00000352427,8611
9606.ENSP00000268695,8612
9606.ENSP00000313995,8613
9606.ENSP00000218721,8614
9606.ENSP00000269919,8615
9606.ENSP00000219313,8616
9606.ENSP00000362820,8617
9606.ENSP00000348842,8618
9606.ENSP00000452634,8619
9606.ENSP00000273320,8620
9606.ENSP00000356015,8621
9606.ENSP00000400142,8622
9606.ENSP00000469142,8623
9606.ENSP00000326563,8624
9606.ENSP00000411355,8625
9606.ENSP00000293362,8626
9606.ENSP00000413035,8627
9606.ENSP00000357307,8628
9606.ENSP00000292853,8629
9606.ENSP00000494576,8630
9606.ENSP00000300105,8631
9606.ENSP00000167586,8632
9606.ENSP00000379065,8633
9606.ENSP00000417354,8634
9606.ENSP00000376204,8635
9606.ENSP00000359942,8636
9606.ENSP00000222032,8637
9606.ENSP00000356121,8638
9606.ENSP00000477310,8639
9606.ENSP00000294066,8640
9606.ENSP00000381605,8641
9606.ENSP00000376142,8642
9606.ENSP00000254072,8643
9606.ENSP00000365413,8644
9606.ENSP00000484398,8645
9606.ENSP00000425961,8646
9606.ENSP00000419378,8647
9606.ENSP00000337976,8648
9606.ENSP00000380024,8649
9606.ENSP00000357704,8650
9606.ENSP00000319104,8651
9606.ENSP00000219919,8652
9606.ENSP00000306772,8653
9606.ENSP00000354294,8654
9606.ENSP00000386894,8655
9606.ENSP00000377043,8656
9606.ENSP00000334876,8657
9606.ENSP00000417498,8658
9606.ENSP00000457274,8659
9606.ENSP00000202017,8660
9606.ENSP00000482523,8661
9606.ENSP00000413436,8662
9606.ENSP00000265351,8663
9606.ENSP00000365162,8664
9606.ENSP00000237275,8665
9606.ENSP00000260950,8666
9606.ENSP00000264917,8667
9606.ENSP00000361298,8668
9606.ENSP00000467266,8669
9606.ENSP00000370950,8670
9606.ENSP00000296786,8671
9606.ENSP00000354376,8672
9606.ENSP00000242375,8673
9606.ENSP00000347088,8674
9606.ENSP00000296490,8675
9606.ENSP00000334996,8676
9606.ENSP00000262866,8677
9606.ENSP00000360157,8678
9606.ENSP00000265131,8679
9606.ENSP00000380942,8680
9606.ENSP00000228825,8681
9606.ENSP00000494750,8682
9606.ENSP00000312587,8683
9606.ENSP00000265421,8684
9606.ENSP00000346509,8685
9606.ENSP00000337060,8686
9606.ENSP00000286574,8687
9606.ENSP00000392782,8688
9606.ENSP00000342570,8689
9606.ENSP00000228495,8690
9606.ENSP00000379290,8691
9606.ENSP00000467201,8692
9606.ENSP00000484342,8693
9606.ENSP00000258105,8694
9606.ENSP00000477868,8695
9606.ENSP00000486357,8696
9606.ENSP00000265148,8697
9606.ENSP00000303754,8698
9606.ENSP00000363533,8699
9606.ENSP00000282356,8700
9606.ENSP00000385057,8701
9606.ENSP00000296029,8702
9606.ENSP00000254480,8703
9606.ENSP00000222584,8704
9606.ENSP00000471477,8705
9606.ENSP00000483489,8706
9606.ENSP00000262418,8707
9606.ENSP00000340864,8708
9606.ENSP00000263383,8709
9606.ENSP00000240874,8710
9606.ENSP00000458537,8711
9606.ENSP00000368965,8712
9606.ENSP00000257198,8713
9606.ENSP00000262947,8714
9606.ENSP00000259335,8715
9606.ENSP00000245907,8716
9606.ENSP00000482438,8717
9606.ENSP00000274764,8718
9606.ENSP00000302640,8719
9606.ENSP00000364107,8720
9606.ENSP00000262432,8721
9606.ENSP00000392189,8722
9606.ENSP00000302935,8723
9606.ENSP00000407422,8724
9606.ENSP00000359579,8725
9606.ENSP00000360488,8726
9606.ENSP00000476948,8727
9606.ENSP00000281043,8728
9606.ENSP00000400010,8729
9606.ENSP00000373450,8730
9606.ENSP00000359337,8731
9606.ENSP00000206513,8732
9606.ENSP00000359483,8733
9606.ENSP00000459626,8734
9606.ENSP00000225729,8735
9606.ENSP00000356548,8736
9606.ENSP00000297044,8737
9606.ENSP00000464317,8738
9606.ENSP00000438949,8739
9606.ENSP00000248668,8740
9606.ENSP00000285930,8741
9606.ENSP00000344989,8742
9606.ENSP00000003302,8743
9606.ENSP00000357012,8744
9606.ENSP00000254730,8745
9606.ENSP00000312981,8746
9606.ENSP00000469534,8747
9606.ENSP00000417901,8748
9606.ENSP00000265990,8749
9606.ENSP00000309092,8750
9606.ENSP00000345826,8751
9606.ENSP00000294484,8752
9606.ENSP00000370962,8753
9606.ENSP00000492024,8754
9606.ENSP00000419465,8755
9606.ENSP00000378265,8756
9606.ENSP00000320898,8757
9606.ENSP00000366221,8758
9606.ENSP00000403210,8759
9606.ENSP00000244360,8760
9606.ENSP00000384262,8761
9606.ENSP00000367721,8762
9606.ENSP00000243706,8763
9606.ENSP00000317404,8764
9606.ENSP00000490760,8765
9606.ENSP00000261483,8766
9606.ENSP00000338562,8767
9606.ENSP00000309689,8768
9606.ENSP00000482437,8769
9606.ENSP00000484403,8770
9606.ENSP00000362776,8771
9606.ENSP00000310557,8772
9606.ENSP00000497443,8773
9606.ENSP00000302441,8774
9606.ENSP00000398342,8775
9606.ENSP00000385751,8776
9606.ENSP00000219833,8777
9606.ENSP00000398502,8778
9606.ENSP00000256545,8779
9606.ENSP00000303366,8780
9606.ENSP00000335632,8781
9606.ENSP00000332790,8782
9606.ENSP00000318176,8783
9606.ENSP00000221166,8784
9606.ENSP00000317300,8785
9606.ENSP00000301785,8786
9606.ENSP00000478035,8787
9606.ENSP00000353114,8788
9606.ENSP00000415416,8789
9606.ENSP00000414109,8790
9606.ENSP00000282397,8791
9606.ENSP00000278412,8792
9606.ENSP00000378563,8793
9606.ENSP00000424595,8794
9606.ENSP00000301454,8795
9606.ENSP00000387006,8796
9606.ENSP00000463762,8797
9606.ENSP00000349824,8798
9606.ENSP00000424123,8799
9606.ENSP00000377862,8800
9606.ENSP00000417464,8801
9606.ENSP00000493074,8802
9606.ENSP00000252505,8803
9606.ENSP00000307975,8804
9606.ENSP00000356379,8805
9606.ENSP00000356599,8806
9606.ENSP00000478767,8807
9606.ENSP00000361667,8808
9606.ENSP00000333697,8809
9606.ENSP00000232219,8810
9606.ENSP00000366030,8811
9606.ENSP00000332433,8812
9606.ENSP00000377958,8813
9606.ENSP00000356630,8814
9606.ENSP00000364249,8815
9606.ENSP00000355537,8816
9606.ENSP00000301180,8817
9606.ENSP00000426421,8818
9606.ENSP00000498801,8819
9606.ENSP00000300035,8820
9606.ENSP00000348757,8821
9606.ENSP00000381489,8822
9606.ENSP00000452793,8823
9606.ENSP00000403400,8824
9606.ENSP00000436649,8825
9606.ENSP00000351777,8826
9606.ENSP00000362036,8827
9606.ENSP00000369042,8828
9606.ENSP00000428845,8829
9606.ENSP00000335320,8830
9606.ENSP00000333666,8831
9606.ENSP00000239926,8832
9606.ENSP00000357631,8833
9606.ENSP00000261733,8834
9606.ENSP00000302719,8835
9606.ENSP00000264028,8836
9606.ENSP00000345868,8837
9606.ENSP00000216297,8838
9606.ENSP00000239938,8839
9606.ENSP00000269202,8840
9606.ENSP00000410732,8841
9606.ENSP00000263205,8842
9606.ENSP00000392330,8843
9606.ENSP00000289228,8844
9606.ENSP00000264741,8845
9606.ENSP00000427279,8846
9606.ENSP00000253122,8847
9606.ENSP00000261479,8848
9606.ENSP00000419705,8849
9606.ENSP00000314004,8850
9606.ENSP00000365950,8851
9606.ENSP00000308461,8852
9606.ENSP00000376792,8853
9606.ENSP00000482228,8854
9606.ENSP00000477602,8855
9606.ENSP00000350075,8856
9606.ENSP00000383719,8857
9606.ENSP00000248846,8858
9606.ENSP00000365210,8859
9606.ENSP00000342056,8860
9606.ENSP00000343957,8861
9606.ENSP00000209668,8862
9606.ENSP00000379003,8863
9606.ENSP00000262643,8864
9606.ENSP00000333664,8865
9606.ENSP00000256497,8866
9606.ENSP00000312224,8867
9606.ENSP00000478771,8868
9606.ENSP00000355966,8869
9606.ENSP00000417963,8870
9606.ENSP00000470142,8871
9606.ENSP00000312126,8872
9606.ENSP00000025301,8873
9606.ENSP00000478892,8874
9606.ENSP00000324323,8875
9606.ENSP00000418532,8876
9606.ENSP00000479113,8877
9606.ENSP00000443130,8878
9606.ENSP00000361043,8879
9606.ENSP00000337949,8880
9606.ENSP00000263370,8881
9606.ENSP00000483946,8882
9606.ENSP00000379865,8883
9606.ENSP00000377699,8884
9606.ENSP00000257700,8885
9606.ENSP00000256442,8886
9606.ENSP00000320171,8887
9606.ENSP00000439666,8888
9606.ENSP00000250535,8889
9606.ENSP00000357869,8890
9606.ENSP00000302924,8891
9606.ENSP00000388658,8892
9606.ENSP00000281772,8893
9606.ENSP00000365576,8894
9606.ENSP00000360498,8895
9606.ENSP00000283027,8896
9606.ENSP00000221476,8897
9606.ENSP00000371193,8898
9606.ENSP00000355304,8899
9606.ENSP00000295408,8900
9606.ENSP00000423563,8901
9606.ENSP00000483494,8902
9606.ENSP00000309767,8903
9606.ENSP00000478212,8904
9606.ENSP00000310515,8905
9606.ENSP00000355512,8906
9606.ENSP00000377233,8907
9606.ENSP00000355938,8908
9606.ENSP00000354859,8909
9606.ENSP00000287322,8910
9606.ENSP00000269886,8911
9606.ENSP00000361708,8912
9606.ENSP00000242784,8913
9606.ENSP00000377948,8914
9606.ENSP00000331831,8915
9606.ENSP00000343690,8916
9606.ENSP00000317445,8917
9606.ENSP00000356405,8918
9606.ENSP00000443021,8919
9606.ENSP00000381541,8920
9606.ENSP00000356602,8921
9606.ENSP00000222725,8922
9606.ENSP00000313432,8923
9606.ENSP00000306564,8924
9606.ENSP00000349430,8925
9606.ENSP00000322579,8926
9606.ENSP00000411788,8927
9606.ENSP00000263857,8928
9606.ENSP00000358737,8929
9606.ENSP00000310447,8930
9606.ENSP00000266987,8931
9606.ENSP00000272395,8932
9606.ENSP00000389160,8933
9606.ENSP00000302105,8934
9606.ENSP00000383690,8935
9606.ENSP00000352455,8936
9606.ENSP00000259254,8937
9606.ENSP00000343200,8938
9606.ENSP00000463334,8939
9606.ENSP00000367164,8940
9606.ENSP00000295927,8941
9606.ENSP00000217455,8942
9606.ENSP00000310520,8943
9606.ENSP00000159111,8944
9606.ENSP00000283752,8945
9606.ENSP00000498227,8946
9606.ENSP00000299824,8947
9606.ENSP00000355955,8948
9606.ENSP00000243673,8949
9606.ENSP00000324857,8950
9606.ENSP00000384823,8951
9606.ENSP00000426504,8952
9606.ENSP00000337688,8953
9606.ENSP00000242839,8954
9606.ENSP00000364752,8955
9606.ENSP00000485258,8956
9606.ENSP00000373772,8957
9606.ENSP00000381333,8958
9606.ENSP00000310721,8959
9606.ENSP00000351255,8960
9606.ENSP00000294117,8961
9606.ENSP00000264400,8962
9606.ENSP00000245919,8963
9606.ENSP00000375836,8964
9606.ENSP00000341442,8965
9606.ENSP00000308717,8966
9606.ENSP00000263401,8967
9606.ENSP00000273062,8968
9606.ENSP00000359583,8969
9606.ENSP00000438875,8970
9606.ENSP00000378570,8971
9606.ENSP00000351052,8972
9606.ENSP00000497483,8973
9606.ENSP00000321684,8974
9606.ENSP00000294129,8975
9606.ENSP00000435509,8976
9606.ENSP00000234313,8977
9606.ENSP00000346032,8978
9606.ENSP00000482304,8979
9606.ENSP00000438465,8980
9606.ENSP00000500939,8981
9606.ENSP00000381064,8982
9606.ENSP00000362716,8983
9606.ENSP00000261700,8984
9606.ENSP00000501180,8985
9606.ENSP00000399465,8986
9606.ENSP00000257245,8987
9606.ENSP00000160827,8988
9606.ENSP00000324105,8989
9606.ENSP00000359151,8990
9606.ENSP00000358674,8991
9606.ENSP00000496007,8992
9606.ENSP00000376827,8993
9606.ENSP00000368164,8994
9606.ENSP00000361721,8995
9606.ENSP00000301740,8996
9606.ENSP00000256722,8997
9606.ENSP00000484998,8998
9606.ENSP00000252268,8999
9606.ENSP00000479716,9000
9606.ENSP00000296930,9001
9606.ENSP00000316605,9002
9606.ENSP00000401264,9003
9606.ENSP00000371587,9004
9606.ENSP00000499058,9005
9606.ENSP00000343479,9006
9606.ENSP00000357008,9007
9606.ENSP00000418193,9008
9606.ENSP00000170564,9009
9606.ENSP00000263038,9010
9606.ENSP00000302898,9011
9606.ENSP00000405424,9012
9606.ENSP00000322460,9013
9606.ENSP00000255631,9014
9606.ENSP00000358918,9015
9606.ENSP00000262713,9016
9606.ENSP00000303992,9017
9606.ENSP00000498060,9018
9606.ENSP00000379138,9019
9606.ENSP00000356591,9020
9606.ENSP00000499232,9021
9606.ENSP00000234396,9022
9606.ENSP00000282928,9023
9606.ENSP00000380379,9024
9606.ENSP00000345985,9025
9606.ENSP00000463784,9026
9606.ENSP00000295704,9027
9606.ENSP00000340935,9028
9606.ENSP00000265960,9029
9606.ENSP00000360034,9030
9606.ENSP00000491758,9031
9606.ENSP00000250693,9032
9606.ENSP00000380349,9033
9606.ENSP00000228841,9034
9606.ENSP00000363124,9035
9606.ENSP00000343900,9036
9606.ENSP00000307240,9037
9606.ENSP00000301761,9038
9606.ENSP00000452120,9039
9606.ENSP00000296181,9040
9606.ENSP00000265565,9041
9606.ENSP00000219271,9042
9606.ENSP00000307214,9043
9606.ENSP00000358072,9044
9606.ENSP00000302569,9045
9606.ENSP00000382783,9046
9606.ENSP00000283646,9047
9606.ENSP00000215838,9048
9606.ENSP00000417196,9049
9606.ENSP00000370299,9050
9606.ENSP00000312143,9051
9606.ENSP00000218089,9052
9606.ENSP00000477802,9053
9606.ENSP00000246747,9054
9606.ENSP00000420588,9055
9606.ENSP00000349320,9056
9606.ENSP00000465992,9057
9606.ENSP00000362869,9058
9606.ENSP00000329803,9059
9606.ENSP00000371835,9060
9606.ENSP00000215742,9061
9606.ENSP00000274849,9062
9606.ENSP00000325663,9063
9606.ENSP00000251363,9064
9606.ENSP00000497305,9065
9606.ENSP00000359976,9066
9606.ENSP00000351536,9067
9606.ENSP00000380495,9068
9606.ENSP00000346103,9069
9606.ENSP00000257181,9070
9606.ENSP00000339844,9071
9606.ENSP00000216068,9072
9606.ENSP00000419413,9073
9606.ENSP00000291900,9074
9606.ENSP00000376765,9075
9606.ENSP00000277746,9076
9606.ENSP00000358120,9077
9606.ENSP00000457723,9078
9606.ENSP00000294339,9079
9606.ENSP00000315474,9080
9606.ENSP00000420321,9081
9606.ENSP00000365437,9082
9606.ENSP00000294179,9083
9606.ENSP00000304802,9084
9606.ENSP00000394751,9085
9606.ENSP00000254488,9086
9606.ENSP00000358140,9087
9606.ENSP00000354522,9088
9606.ENSP00000315680,9089
9606.ENSP00000423881,9090
9606.ENSP00000388299,9091
9606.ENSP00000441913,9092
9606.ENSP00000465295,9093
9606.ENSP00000317333,9094
9606.ENSP00000295802,9095
9606.ENSP00000267842,9096
9606.ENSP00000402760,9097
9606.ENSP00000311318,9098
9606.ENSP00000484945,9099
9606.ENSP00000336775,9100
9606.ENSP00000497896,9101
9606.ENSP00000362181,9102
9606.ENSP00000278616,9103
9606.ENSP00000321546,9104
9606.ENSP00000363773,9105
9606.ENSP00000346206,9106
9606.ENSP00000228438,9107
9606.ENSP00000328412,9108
9606.ENSP00000263233,9109
9606.ENSP00000201647,9110
9606.ENSP00000312457,9111
9606.ENSP00000229795,9112
9606.ENSP00000350949,9113
9606.ENSP00000352584,9114
9606.ENSP00000312399,9115
9606.ENSP00000361866,9116
9606.ENSP00000244930,9117
9606.ENSP00000437125,9118
9606.ENSP00000380087,9119
9606.ENSP00000376410,9120
9606.ENSP00000358994,9121
9606.ENSP00000494162,9122
9606.ENSP00000377655,9123
9606.ENSP00000295872,9124
9606.ENSP00000295822,9125
9606.ENSP00000349143,9126
9606.ENSP00000388620,9127
9606.ENSP00000426613,9128
9606.ENSP00000389715,9129
9606.ENSP00000266744,9130
9606.ENSP00000335605,9131
9606.ENSP00000442756,9132
9606.ENSP00000326649,9133
9606.ENSP00000397927,9134
9606.ENSP00000274289,9135
9606.ENSP00000372105,9136
9606.ENSP00000411960,9137
9606.ENSP00000319673,9138
9606.ENSP00000233997,9139
9606.ENSP00000296220,9140
9606.ENSP00000268459,9141
9606.ENSP00000369674,9142
9606.ENSP00000409555,9143
9606.ENSP00000349727,9144
9606.ENSP00000245812,9145
9606.ENSP00000377721,9146
9606.ENSP00000210444,9147
9606.ENSP00000300146,9148
9606.ENSP00000281243,9149
9606.ENSP00000493716,9150
9606.ENSP00000265362,9151
9606.ENSP00000367038,9152
9606.ENSP00000385990,9153
9606.ENSP00000307093,9154
9606.ENSP00000283629,9155
9606.ENSP00000468032,9156
9606.ENSP00000246551,9157
9606.ENSP00000368927,9158
9606.ENSP00000383274,9159
9606.ENSP00000416606,9160
9606.ENSP00000359512,9161
9606.ENSP00000392812,9162
9606.ENSP00000377003,9163
9606.ENSP00000457258,9164
9606.ENSP00000442047,9165
9606.ENSP00000364985,9166
9606.ENSP00000321853,9167
9606.ENSP00000417569,9168
9606.ENSP00000477572,9169
9606.ENSP00000259605,9170
9606.ENSP00000351022,9171
9606.ENSP00000411439,9172
9606.ENSP00000305449,9173
9606.ENSP00000344609,9174
9606.ENSP00000280097,9175
9606.ENSP00000402527,9176
9606.ENSP00000313936,9177
9606.ENSP00000380378,9178
9606.ENSP00000401197,9179
9606.ENSP00000315476,9180
9606.ENSP00000324587,9181
9606.ENSP00000323076,9182
9606.ENSP00000369695,9183
9606.ENSP00000328174,9184
9606.ENSP00000350267,9185
9606.ENSP00000468785,9186
9606.ENSP00000305055,9187
9606.ENSP00000335082,9188
9606.ENSP00000263851,9189
9606.ENSP00000355206,9190
9606.ENSP00000497351,9191
9606.ENSP00000346550,9192
9606.ENSP00000451583,9193
9606.ENSP00000323516,9194
9606.ENSP00000473047,9195
9606.ENSP00000437073,9196
9606.ENSP00000458570,9197
9606.ENSP00000267750,9198
9606.ENSP00000261937,9199
9606.ENSP00000327025,9200
9606.ENSP00000359693,9201
9606.ENSP00000259253,9202
9606.ENSP00000335321,9203
9606.ENSP00000331201,9204
9606.ENSP00000253799,9205
9606.ENSP00000350896,9206
9606.ENSP00000413405,9207
9606.ENSP00000354728,9208
9606.ENSP00000264431,9209
9606.ENSP00000221486,9210
9606.ENSP00000498700,9211
9606.ENSP00000490083,9212
9606.ENSP00000432770,9213
9606.ENSP00000304689,9214
9606.ENSP00000297423,9215
9606.ENSP00000436714,9216
9606.ENSP00000456242,9217
9606.ENSP00000359042,9218
9606.ENSP00000264020,9219
9606.ENSP00000225792,9220
9606.ENSP00000281182,9221
9606.ENSP00000360269,9222
9606.ENSP00000362566,9223
9606.ENSP00000308895,9224
9606.ENSP00000377492,9225
9606.ENSP00000293778,9226
9606.ENSP00000225387,9227
9606.ENSP00000215829,9228
9606.ENSP00000258341,9229
9606.ENSP00000491301,9230
9606.ENSP00000217515,9231
9606.ENSP00000305647,9232
9606.ENSP00000180166,9233
9606.ENSP00000166139,9234
9606.ENSP00000268053,9235
9606.ENSP00000307411,9236
9606.ENSP00000261776,9237
9606.ENSP00000348381,9238
9606.ENSP00000384625,9239
9606.ENSP00000437783,9240
9606.ENSP00000385725,9241
9606.ENSP00000324648,9242
9606.ENSP00000361949,9243
9606.ENSP00000216756,9244
9606.ENSP00000380321,9245
9606.ENSP00000310841,9246
9606.ENSP00000281928,9247
9606.ENSP00000341838,9248
9606.ENSP00000322276,9249
9606.ENSP00000380037,9250
9606.ENSP00000298288,9251
9606.ENSP00000356198,9252
9606.ENSP00000404190,9253
9606.ENSP00000223500,9254
9606.ENSP00000224356,9255
9606.ENSP00000254722,9256
9606.ENSP00000493985,9257
9606.ENSP00000435534,9258
9606.ENSP00000289968,9259
9606.ENSP00000328230,9260
9606.ENSP00000380256,9261
9606.ENSP00000356134,9262
9606.ENSP00000315118,9263
9606.ENSP00000294353,9264
9606.ENSP00000244426,9265
9606.ENSP00000349781,9266
9606.ENSP00000348442,9267
9606.ENSP00000222390,9268
9606.ENSP00000467843,9269
9606.ENSP00000297145,9270
9606.ENSP00000288607,9271
9606.ENSP00000277120,9272
9606.ENSP00000250559,9273
9606.ENSP00000361285,9274
9606.ENSP00000156471,9275
9606.ENSP00000363822,9276
9606.ENSP00000335074,9277
9606.ENSP00000414237,9278
9606.ENSP00000395590,9279
9606.ENSP00000357218,9280
9606.ENSP00000355924,9281
9606.ENSP00000333018,9282
9606.ENSP00000436585,9283
9606.ENSP00000362068,9284
9606.ENSP00000370473,9285
9606.ENSP00000495986,9286
9606.ENSP00000408146,9287
9606.ENSP00000221801,9288
9606.ENSP00000351926,9289
9606.ENSP00000406047,9290
9606.ENSP00000482264,9291
9606.ENSP00000427342,9292
9606.ENSP00000364589,9293
9606.ENSP00000261597,9294
9606.ENSP00000344794,9295
9606.ENSP00000430711,9296
9606.ENSP00000394888,9297
9606.ENSP00000270257,9298
9606.ENSP00000376930,9299
9606.ENSP00000002829,9300
9606.ENSP00000356792,9301
9606.ENSP00000219334,9302
9606.ENSP00000321706,9303
9606.ENSP00000264563,9304
9606.ENSP00000347646,9305
9606.ENSP00000440005,9306
9606.ENSP00000261637,9307
9606.ENSP00000303942,9308
9606.ENSP00000333769,9309
9606.ENSP00000313869,9310
9606.ENSP00000451792,9311
9606.ENSP00000263087,9312
9606.ENSP00000249071,9313
9606.ENSP00000276390,9314
9606.ENSP00000365019,9315
9606.ENSP00000490412,9316
9606.ENSP00000367024,9317
9606.ENSP00000433001,9318
9606.ENSP00000445868,9319
9606.ENSP00000397178,9320
9606.ENSP00000481244,9321
9606.ENSP00000371278,9322
9606.ENSP00000356723,9323
9606.ENSP00000040663,9324
9606.ENSP00000421326,9325
9606.ENSP00000325748,9326
9606.ENSP00000404843,9327
9606.ENSP00000500409,9328
9606.ENSP00000375478,9329
9606.ENSP00000303540,9330
9606.ENSP00000309741,9331
9606.ENSP00000392767,9332
9606.ENSP00000333300,9333
9606.ENSP00000303192,9334
9606.ENSP00000495795,9335
9606.ENSP00000293599,9336
9606.ENSP00000297792,9337
9606.ENSP00000482548,9338
9606.ENSP00000440273,9339
9606.ENSP00000342356,9340
9606.ENSP00000419952,9341
9606.ENSP00000242140,9342
9606.ENSP00000266483,9343
9606.ENSP00000268613,9344
9606.ENSP00000364257,9345
9606.ENSP00000321679,9346
9606.ENSP00000300557,9347
9606.ENSP00000354777,9348
